TICKER,CIK,NAME,EXCHANGE
TW,0001758730,Tradeweb Markets Inc.,Nasdaq
FRFHF,0000915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,OTC
SE,0001703399,Sea Ltd,NYSE
PINS,0001506293,"PINTEREST, INC.",NYSE
RJF,0000720005,RAYMOND JAMES FINANCIAL INC,NYSE
DFS,0001393612,Discover Financial Services,NYSE
TSCO,0000916365,TRACTOR SUPPLY CO /DE/,Nasdaq
BR,0001383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",NYSE
STT,0000093751,STATE STREET CORP,NYSE
VRSN,0001014473,VERISIGN INC/CA,Nasdaq
YAHOY,0001446437,Yahoo! Japan Corp,OTC
FE,0001031296,FIRSTENERGY CORP,NYSE
GMAB,0001434265,GENMAB A/S,Nasdaq
EQR,0000906107,EQUITY RESIDENTIAL,NYSE
SYM,0001837240,Symbotic Inc.,Nasdaq
DTE,0000936340,DTE ENERGY CO,NYSE
HWM,0000004281,Howmet Aerospace Inc.,NYSE
MTB,0000036270,M&T BANK CORP,NYSE
IX,0001070304,ORIX CORP,NYSE
BRO,0000079282,"BROWN & BROWN, INC.",NYSE
ETR,0000065984,ENTERGY CORP /DE/,NYSE
FCNCA,0000798941,FIRST CITIZENS BANCSHARES INC /DE/,Nasdaq
LYV,0001335258,"Live Nation Entertainment, Inc.",NYSE
HEI,0000046619,HEICO CORP,NYSE
WAB,0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,NYSE
WPM,0001323404,Wheaton Precious Metals Corp.,NYSE
MOH,0001179929,"MOLINA HEALTHCARE, INC.",NYSE
ALNY,0001178670,"ALNYLAM PHARMACEUTICALS, INC.",Nasdaq
BGNE,0001651308,"BeiGene, Ltd.",Nasdaq
PUBGY,0001050952,PUBLICIS GROUPE SA,OTC
INVH,0001687229,Invitation Homes Inc.,NYSE
EBAY,0001065088,EBAY INC,Nasdaq
ES,0000072741,EVERSOURCE ENERGY,NYSE
HPE,0001645590,Hewlett Packard Enterprise Co,NYSE
TS,0001190723,TENARIS SA,NYSE
CTRA,0000858470,Coterra Energy Inc.,NYSE
AEE,0001002910,AMEREN CORP,NYSE
SNAP,0001564408,Snap Inc,NYSE
MT,0001243429,ArcelorMittal,NYSE
ULTA,0001403568,"Ulta Beauty, Inc.",Nasdaq
FTS,0001666175,Fortis Inc.,NYSE
NVR,0000906163,NVR INC,NYSE
UMC,0001033767,UNITED MICROELECTRONICS CORP,NYSE
SIRI,0000908937,SIRIUS XM HOLDINGS INC.,Nasdaq
BEKE,0001809587,KE Holdings Inc.,NYSE
NOK,0000924613,NOKIA CORP,NYSE
STE,0001757898,STERIS plc,NYSE
ZM,0001585521,"Zoom Video Communications, Inc.",Nasdaq
CCJ,0001009001,CAMECO CORP,NYSE
PHG,0000313216,KONINKLIJKE PHILIPS NV,NYSE
TRGP,0001389170,Targa Resources Corp.,NYSE
EBR,0001439124,BRAZILIAN ELECTRIC POWER CO,NYSE
OWL,0001823945,BLUE OWL CAPITAL INC.,NYSE
DOV,0000029905,DOVER Corp,NYSE
GPC,0000040987,GENUINE PARTS CO,NYSE
ROL,0000084839,ROLLINS INC,NYSE
DIDIY,0001764757,DiDi Global Inc.,OTC
PPL,0000922224,PPL Corp,NYSE
CCL,0000815097,CARNIVAL CORP,NYSE
PHM,0000822416,PULTEGROUP INC/MI/,NYSE
YUMC,0001673358,"Yum China Holdings, Inc.",NYSE
TECK,0000886986,TECK RESOURCES LTD,NYSE
IFF,0000051253,INTERNATIONAL FLAVORS & FRAGRANCES INC,NYSE
FITB,0000035527,FIFTH THIRD BANCORP,Nasdaq
KOF,0000910631,COCA COLA FEMSA SAB DE CV,NYSE
MKL,0001096343,MARKEL GROUP INC.,NYSE
ASX,0001122411,"ASE Technology Holding Co., Ltd.",NYSE
CBOE,0001374310,"Cboe Global Markets, Inc.",CBOE
DRI,0000940944,DARDEN RESTAURANTS INC,NYSE
EXPE,0001324424,"Expedia Group, Inc.",Nasdaq
TDY,0001094285,TELEDYNE TECHNOLOGIES INC,NYSE
IRM,0001020569,IRON MOUNTAIN INC,NYSE
PTC,0000857005,PTC INC.,Nasdaq
JBHT,0000728535,HUNT J B TRANSPORT SERVICES INC,Nasdaq
ZTO,0001677250,ZTO Express (Cayman) Inc.,NYSE
BAX,0000010456,BAXTER INTERNATIONAL INC,NYSE
DKNG,0001883685,DraftKings Inc.,Nasdaq
WBA,0001618921,"Walgreens Boots Alliance, Inc.",Nasdaq
STLD,0001022671,STEEL DYNAMICS INC,Nasdaq
K,0000055067,KELLANOVA,NYSE
ARE,0001035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",NYSE
VTR,0000740260,"Ventas, Inc.",NYSE
WRB,0000011544,BERKLEY W R CORP,NYSE
RKT,0001805284,"Rocket Companies, Inc.",NYSE
LH,0000920148,LABORATORY CORP OF AMERICA HOLDINGS,NYSE
PBA,0001546066,PEMBINA PIPELINE CORP,NYSE
UWMC,0001783398,UWM Holdings Corp,NYSE
MKC,0000063754,MCCORMICK & CO INC,NYSE
NTDTY,0001446705,NTT Data Corp,OTC
HRL,0000048465,HORMEL FOODS CORP /DE/,NYSE
HOLX,0000859737,HOLOGIC INC,Nasdaq
EG,0001095073,"EVEREST GROUP, LTD.",NYSE
VLTO,0001967680,Veralto Corp,NYSE
CNP,0001130310,CENTERPOINT ENERGY INC,NYSE
VIV,0001066119,TELEFONICA BRASIL S.A.,NYSE
TYL,0000860731,TYLER TECHNOLOGIES INC,NYSE
FDS,0001013237,FACTSET RESEARCH SYSTEMS INC,NYSE
PFG,0001126328,PRINCIPAL FINANCIAL GROUP INC,Nasdaq
J,0000052988,JACOBS SOLUTIONS INC.,NYSE
FSLR,0001274494,"FIRST SOLAR, INC.",Nasdaq
TSN,0000100493,"TYSON FOODS, INC.",NYSE
LPLA,0001397911,LPL Financial Holdings Inc.,Nasdaq
EXPD,0000746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,NYSE
CLX,0000021076,CLOROX CO /DE/,NYSE
AKAM,0001086222,AKAMAI TECHNOLOGIES INC,Nasdaq
JBL,0000898293,JABIL INC,NYSE
FLT,0001175454,FLEETCOR TECHNOLOGIES INC,NYSE
AXON,0001069183,"AXON ENTERPRISE, INC.",Nasdaq
VRT,0001674101,Vertiv Holdings Co,NYSE
CHKP,0001015922,CHECK POINT SOFTWARE TECHNOLOGIES LTD,Nasdaq
WLK,0001262823,WESTLAKE CORP,NYSE
ERIC,0000717826,ERICSSON LM TELEPHONE CO,Nasdaq
BALL,0000009389,BALL Corp,NYSE
ATO,0000731802,ATMOS ENERGY CORP,NYSE
BAH,0001443646,Booz Allen Hamilton Holding Corp,NYSE
COO,0000711404,"COOPER COMPANIES, INC.",Nasdaq
CMS,0000811156,CMS ENERGY CORP,NYSE
BLDR,0001316835,"Builders FirstSource, Inc.",NYSE
EQT,0000033213,EQT Corp,NYSE
ALGN,0001097149,ALIGN TECHNOLOGY INC,Nasdaq
BMRN,0001048477,BIOMARIN PHARMACEUTICAL INC,Nasdaq
XPEV,0001810997,XPENG INC.,NYSE
WMG,0001319161,Warner Music Group Corp.,Nasdaq
NTAP,0001002047,"NetApp, Inc.",Nasdaq
DECK,0000910521,DECKERS OUTDOOR CORP,NYSE
SMCI,0001375365,"Super Micro Computer, Inc.",Nasdaq
CUK,0001125259,CARNIVAL PLC,NYSE
RIVN,0001874178,"Rivian Automotive, Inc. / DE",Nasdaq
RPRX,0001802768,Royalty Pharma plc,Nasdaq
BEP,0001533232,Brookfield Renewable Partners L.P.,NYSE
HUBB,0000048898,HUBBELL INC,NYSE
SUI,0000912593,SUN COMMUNITIES INC,NYSE
MGA,0000749098,MAGNA INTERNATIONAL INC,NYSE
STX,0001137789,Seagate Technology Holdings plc,Nasdaq
HBAN,0000049196,HUNTINGTON BANCSHARES INC /MD/,Nasdaq
KB,0001445930,KB Financial Group Inc.,NYSE
CINF,0000020286,CINCINNATI FINANCIAL CORP,Nasdaq
ENTG,0001101302,ENTEGRIS INC,Nasdaq
OMC,0000029989,OMNICOM GROUP INC.,NYSE
BG,0001996862,Bunge Global SA,NYSE
NTRS,0000073124,NORTHERN TRUST CORP,Nasdaq
BSY,0001031308,BENTLEY SYSTEMS INC,Nasdaq
RS,0000861884,RELIANCE STEEL & ALUMINUM CO,NYSE
WAT,0001000697,WATERS CORP /DE/,NYSE
SGSOY,0001069347,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI,OTC
WSO,0000105016,WATSCO INC,NYSE
TME,0001744676,Tencent Music Entertainment Group,NYSE
DT,0001773383,"Dynatrace, Inc.",NYSE
SQM,0000909037,CHEMICAL & MINING CO OF CHILE INC,NYSE
ILMN,0001110803,"ILLUMINA, INC.",Nasdaq
ALB,0000915913,ALBEMARLE CORP,NYSE
AVY,0000008818,Avery Dennison Corp,NYSE
WDC,0000106040,WESTERN DIGITAL CORP,Nasdaq
TXT,0000217346,TEXTRON INC,NYSE
RF,0001281761,REGIONS FINANCIAL CORP,NYSE
DGX,0001022079,QUEST DIAGNOSTICS INC,NYSE
L,0000060086,LOEWS CORP,NYSE
SWKS,0000004127,"SKYWORKS SOLUTIONS, INC.",Nasdaq
MRO,0000101778,MARATHON OIL CORP,NYSE
EPAM,0001352010,"EPAM Systems, Inc.",NYSE
LUV,0000092380,SOUTHWEST AIRLINES CO,NYSE
JRONY,0001438077,Jeronimo Martins SGPS SA,OTC
AMH,0001562401,American Homes 4 Rent,NYSE
IEX,0000832101,IDEX CORP /DE/,NYSE
BBY,0000764478,BEST BUY CO INC,NYSE
CF,0001324404,"CF Industries Holdings, Inc.",NYSE
ERIE,0000922621,ERIE INDEMNITY CO,Nasdaq
RTO,0000930157,RENTOKIL INITIAL PLC /FI,NYSE
MAA,0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,NYSE
LDOS,0001336920,"Leidos Holdings, Inc.",NYSE
SNA,0000091440,Snap-on Inc,NYSE
SHG,0001263043,SHINHAN FINANCIAL GROUP CO LTD,NYSE
MGDDY,0000896076,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI,OTC
IOT,0001642896,Samsara Inc.,NYSE
HDELY,0001400691,HeidelbergCement AG,OTC
LII,0001069202,LENNOX INTERNATIONAL INC,NYSE
SMPNY,0001669414,"Sompo Japan Nipponkoa Holdings, Inc./ADR",OTC
FOXA,0001754301,Fox Corp,Nasdaq
CE,0001306830,Celanese Corp,NYSE
SUZ,0000909327,Suzano S.A.,NYSE
BOUYY,0001445475,Bouygues SA,OTC
TER,0000097210,"TERADYNE, INC",Nasdaq
ESS,0000920522,"ESSEX PROPERTY TRUST, INC.",NYSE
JHX,0001159152,James Hardie Industries plc,NYSE
HLDCY,0000811250,HENDERSON LAND DEVELOPMENT COMPANY LTD /FI,OTC
LW,0001679273,"Lamb Weston Holdings, Inc.",NYSE
NIO,0001736541,NIO Inc.,NYSE
SWK,0000093556,"STANLEY BLACK & DECKER, INC.",NYSE
SGIOY,0001281721,SHIONOGI & CO LTD,OTC
MANH,0001056696,MANHATTAN ASSOCIATES INC,Nasdaq
YPF,0000904851,YPF SOCIEDAD ANONIMA,NYSE
CNHI,0001567094,CNH Industrial N.V.,NYSE
PKG,0000075677,PACKAGING CORP OF AMERICA,NYSE
KKPNY,0001001474,KONINKLIJKE KPN N V,OTC
MGM,0000789570,MGM Resorts International,NYSE
SSNC,0001402436,SS&C Technologies Holdings Inc,Nasdaq
AER,0001378789,AerCap Holdings N.V.,NYSE
GGG,0000042888,GRACO INC,NYSE
ELS,0000895417,EQUITY LIFESTYLE PROPERTIES INC,NYSE
ROKU,0001428439,"ROKU, INC",Nasdaq
POOL,0000945841,POOL CORP,Nasdaq
AMCR,0001748790,Amcor plc,NYSE
LOGI,0001032975,LOGITECH INTERNATIONAL S.A.,Nasdaq
MAS,0000062996,MASCO CORP /DE/,NYSE
CAG,0000023217,CONAGRA BRANDS INC.,NYSE
ENPH,0001463101,"Enphase Energy, Inc.",Nasdaq
NDSN,0000072331,NORDSON CORP,Nasdaq
GEN,0000849399,Gen Digital Inc.,Nasdaq
CSL,0000790051,CARLISLE COMPANIES INC,NYSE
AVTR,0001722482,"Avantor, Inc.",NYSE
APP,0001751008,AppLovin Corp,Nasdaq
BAM,0001937926,Brookfield Asset Management Ltd.,NYSE
RPM,0000110621,RPM INTERNATIONAL INC/DE/,NYSE
PTCAY,0001547873,PT Chandra Asri Petrochemical Tbk/ADR,OTC
GDDY,0001609711,GoDaddy Inc.,NYSE
UAL,0000100517,"United Airlines Holdings, Inc.",Nasdaq
DPZ,0001286681,DOMINOS PIZZA INC,NYSE
CFG,0000759944,CITIZENS FINANCIAL GROUP INC/RI,NYSE
TAP,0000024545,MOLSON COORS BEVERAGE CO,NYSE
IHG,0000858446,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,NYSE
TPL,0001811074,Texas Pacific Land Corp,NYSE
XP,0001787425,XP Inc.,Nasdaq
NMR,0001163653,NOMURA HOLDINGS INC,NYSE
PTBRY,0001504122,PT Bank Negara Indonesia (Persero) Tbk/ADR,OTC
GRAB,0001855612,Grab Holdings Ltd,Nasdaq
PODD,0001145197,INSULET CORP,Nasdaq
LNT,0000352541,ALLIANT ENERGY CORP,Nasdaq
HST,0001070750,"HOST HOTELS & RESORTS, INC.",Nasdaq
VFS,0001913510,VinFast Auto Ltd.,Nasdaq
VST,0001692819,Vistra Corp.,NYSE
WPC,0001025378,W. P. Carey Inc.,NYSE
CRBG,0001889539,"Corebridge Financial, Inc.",NYSE
BIP,0001406234,Brookfield Infrastructure Partners L.P.,NYSE
FNF,0001331875,"Fidelity National Financial, Inc.",NYSE
CELH,0001341766,"Celsius Holdings, Inc.",Nasdaq
SYF,0001601712,Synchrony Financial,NYSE
NWSA,0001564708,NEWS CORP,Nasdaq
OVV,0001792580,Ovintiv Inc.,NYSE
NICE,0001003935,NICE Ltd.,Nasdaq
EXAS,0001124140,EXACT SCIENCES CORP,Nasdaq
LBRDA,0001611983,Liberty Broadband Corp,Nasdaq
INCY,0000879169,INCYTE CORP,Nasdaq
TKHVY,0001446444,Turk Hava Yollari A.O.,OTC
LKQ,0001065696,LKQ CORP,Nasdaq
CPB,0000016732,CAMPBELL SOUP CO,NYSE
GLPI,0001575965,"Gaming & Leisure Properties, Inc.",Nasdaq
HTHT,0001483994,H World Group Ltd,Nasdaq
ACI,0001646972,"Albertsons Companies, Inc.",NYSE
GLPEY,0001385535,"Galp Energia, SGPS, S.A.",OTC
BEN,0000038777,FRANKLIN RESOURCES INC,NYSE
AGR,0001634997,"Avangrid, Inc.",NYSE
SLVYY,0000930826,SOLVAY S A /ADR/,OTC
H,0001468174,Hyatt Hotels Corp,NYSE
AZPN,0001897982,"Aspen Technology, Inc.",Nasdaq
GFI,0001172724,GOLD FIELDS LTD,NYSE
EDU,0001372920,New Oriental Education & Technology Group Inc.,NYSE
ACM,0000868857,AECOM,NYSE
ZI,0001794515,ZoomInfo Technologies Inc.,Nasdaq
SJM,0000091419,J M SMUCKER Co,NYSE
MOS,0001285785,MOSAIC CO,NYSE
UDR,0000074208,"UDR, Inc.",NYSE
OKTA,0001660134,"Okta, Inc.",Nasdaq
IPG,0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",NYSE
RYAN,0001849253,"RYAN SPECIALTY HOLDINGS, INC.",NYSE
OC,0001370946,Owens Corning,NYSE
MORN,0001289419,"Morningstar, Inc.",Nasdaq
WSM,0000719955,WILLIAMS SONOMA INC,NYSE
KIM,0000879101,KIMCO REALTY CORP,NYSE
TRU,0001552033,TransUnion,NYSE
EVRG,0001711269,"Evergy, Inc.",Nasdaq
VDMCY,0001468608,Vodacom Group Ltd / ADR,OTC
CG,0001527166,Carlyle Group Inc.,Nasdaq
PSTG,0001474432,"Pure Storage, Inc.",NYSE
FLEX,0000866374,FLEX LTD.,Nasdaq
KEY,0000091576,KEYCORP /NEW/,NYSE
FMS,0001333141,Fresenius Medical Care AG & Co. KGaA,NYSE
TWLO,0001447669,TWILIO INC,NYSE
AES,0000874761,AES CORP,NYSE
REG,0000910606,REGENCY CENTERS CORP,Nasdaq
APA,0001841666,APA Corp,Nasdaq
RDY,0001135951,DR REDDYS LABORATORIES LTD,NYSE
VTRS,0001792044,Viatris Inc,Nasdaq
ZBRA,0000877212,ZEBRA TECHNOLOGIES CORP,Nasdaq
IP,0000051434,INTERNATIONAL PAPER CO /NEW/,NYSE
RBA,0001046102,RB GLOBAL INC.,NYSE
AOS,0000091142,SMITH A O CORP,NYSE
U,0001810806,Unity Software Inc.,NYSE
ARCC,0001287750,ARES CAPITAL CORP,Nasdaq
SMKUY,0001555812,Siam Makro Public Co Limited/ADR,OTC
LECO,0000059527,LINCOLN ELECTRIC HOLDINGS INC,Nasdaq
SNN,0000845982,SMITH & NEPHEW PLC,NYSE
JKHY,0000779152,JACK HENRY & ASSOCIATES INC,Nasdaq
GL,0000320335,GLOBE LIFE INC.,NYSE
LEGN,0001801198,Legend Biotech Corp,Nasdaq
SAIA,0001177702,SAIA INC,Nasdaq
GFL,0001780232,GFL Environmental Inc.,NYSE
CNA,0000021175,CNA FINANCIAL CORP,NYSE
RNR,0000913144,RENAISSANCERE HOLDINGS LTD,NYSE
BCH,0001161125,BANK OF CHILE,NYSE
CDAY,0001725057,Ceridian HCM Holding Inc.,NYSE
TRMB,0000864749,TRIMBLE INC.,Nasdaq
TPG,0001880661,TPG Inc.,Nasdaq
PAA,0001070423,PLAINS ALL AMERICAN PIPELINE LP,Nasdaq
WES,0001423902,"Western Midstream Partners, LP",NYSE
RVTY,0000031791,"REVVITY, INC.",NYSE
UTHR,0001082554,UNITED THERAPEUTICS Corp,Nasdaq
NBIX,0000914475,NEUROCRINE BIOSCIENCES INC,Nasdaq
NI,0001111711,NISOURCE INC.,NYSE
CHK,0000895126,CHESAPEAKE ENERGY CORP,Nasdaq
NRG,0001013871,"NRG ENERGY, INC.",NYSE
OTEX,0001002638,OPEN TEXT CORP,Nasdaq
TEVA,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,NYSE
USFD,0001665918,US Foods Holding Corp.,NYSE
PATH,0001734722,"UiPath, Inc.",NYSE
PAYC,0001590955,"Paycom Software, Inc.",NYSE
UHAL,0000004457,U-Haul Holding Co /NV/,NYSE
CASY,0000726958,CASEYS GENERAL STORES INC,Nasdaq
RGA,0000898174,REINSURANCE GROUP OF AMERICA INC,NYSE
BAP,0001001290,CREDICORP LTD,NYSE
AEG,0000769218,AEGON LTD.,NYSE
PNR,0000077360,PENTAIR plc,NYSE
PAG,0001019849,"PENSKE AUTOMOTIVE GROUP, INC.",NYSE
KMX,0001170010,CARMAX INC,NYSE
FIVE,0001177609,"FIVE BELOW, INC",Nasdaq
XPO,0001166003,"XPO, Inc.",NYSE
REXR,0001571283,"Rexford Industrial Realty, Inc.",NYSE
DKS,0001089063,"DICK'S SPORTING GOODS, INC.",NYSE
TFX,0000096943,TELEFLEX INC,NYSE
LAMR,0001090425,LAMAR ADVERTISING CO/NEW,Nasdaq
CCK,0001219601,CROWN HOLDINGS INC,NYSE
JBSAY,0001450123,JBS S.A.,OTC
EME,0000105634,"EMCOR Group, Inc.",NYSE
LCID,0001811210,"Lucid Group, Inc.",Nasdaq
CZR,0001590895,"Caesars Entertainment, Inc.",Nasdaq
TECH,0000842023,BIO-TECHNE Corp,Nasdaq
DOX,0001062579,AMDOCS LTD,Nasdaq
TFII,0001588823,TFI International Inc.,NYSE
FFIV,0001048695,"F5, INC.",Nasdaq
WYNN,0001174922,WYNN RESORTS LTD,Nasdaq
CRL,0001100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",NYSE
DINO,0001915657,HF Sinclair Corp,NYSE
EMRAF,0001127248,EMERA INC,OTC
CX,0001076378,CEMEX SAB DE CV,NYSE
COTY,0001024305,COTY INC.,NYSE
VIVHY,0001127055,VIVENDI,OTC
EMN,0000915389,EASTMAN CHEMICAL CO,NYSE
PFGC,0001618673,Performance Food Group Co,NYSE
PR,0001658566,Permian Resources Corp,NYSE
FND,0001507079,"Floor & Decor Holdings, Inc.",NYSE
DSEEY,0001481045,Daiwa Securities Group Inc.,OTC
NTNX,0001618732,"Nutanix, Inc.",Nasdaq
EQH,0001333986,"Equitable Holdings, Inc.",NYSE
WTRG,0000078128,"Essential Utilities, Inc.",NYSE
WPP,0000806968,WPP plc,NYSE
CHRW,0001043277,"C. H. ROBINSON WORLDWIDE, INC.",Nasdaq
HII,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",NYSE
CPT,0000906345,CAMDEN PROPERTY TRUST,NYSE
WRK,0001732845,WestRock Co,NYSE
BLD,0001633931,TopBuild Corp,NYSE
DBX,0001467623,"DROPBOX, INC.",Nasdaq
PARA,0000813828,Paramount Global,Nasdaq
UHS,0000352915,UNIVERSAL HEALTH SERVICES INC,NYSE
ALLE,0001579241,Allegion plc,NYSE
QRVO,0001604778,"Qorvo, Inc.",Nasdaq
TOL,0000794170,"Toll Brothers, Inc.",NYSE
WMS,0001604028,"ADVANCED DRAINAGE SYSTEMS, INC.",NYSE
ACCYY,0001049183,ACCOR,OTC
MTLHY,0001446418,Mitsubishi Chemical Holdings Corp,OTC
SBS,0001170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,NYSE
AFG,0001042046,AMERICAN FINANCIAL GROUP INC,NYSE
FTI,0001681459,TechnipFMC plc,NYSE
PEN,0001321732,Penumbra Inc,NYSE
CHDN,0000020212,Churchill Downs Inc,Nasdaq
QGEN,0001015820,QIAGEN N.V.,NYSE
BSAC,0001027552,BANCO SANTANDER CHILE,NYSE
DUOL,0001562088,"Duolingo, Inc.",Nasdaq
ESLT,0001027664,ELBIT SYSTEMS LTD,Nasdaq
PEAK,0000765880,"HEALTHPEAK PROPERTIES, INC.",NYSE
ZG,0001617640,"ZILLOW GROUP, INC.",Nasdaq
HSIC,0001000228,HENRY SCHEIN INC,Nasdaq
ONON,0001858985,On Holding AG,NYSE
CLH,0000822818,CLEAN HARBORS INC,NYSE
SCI,0000089089,SERVICE CORP INTERNATIONAL,NYSE
CHWY,0001766502,"Chewy, Inc.",NYSE
SNX,0001177394,TD SYNNEX CORP,NYSE
NLY,0001043219,ANNALY CAPITAL MANAGEMENT INC,NYSE
DVA,0000927066,DAVITA INC.,NYSE
DOCU,0001261333,"DOCUSIGN, INC.",Nasdaq
MTCH,0000891103,"Match Group, Inc.",Nasdaq
GLOB,0001557860,Globant S.A.,NYSE
NVT,0001720635,nVent Electric plc,NYSE
KEP,0000887225,KOREA ELECTRIC POWER CORP,NYSE
BIO,0000012208,"BIO-RAD LABORATORIES, INC.",NYSE
ITT,0000216228,ITT INC.,NYSE
RDEIY,0001438654,Red Electrica Corporacion SA/ADR,OTC
CUBE,0001298675,CubeSmart,NYSE
LKNCY,0001767582,Luckin Coffee Inc.,OTC
TTC,0000737758,TORO CO,NYSE
BURL,0001579298,"Burlington Stores, Inc.",NYSE
TTEK,0000831641,TETRA TECH INC,Nasdaq
VIPS,0001529192,Vipshop Holdings Ltd,NYSE
SKM,0001015650,SK TELECOM CO LTD,NYSE
RGEN,0000730272,REPLIGEN CORP,Nasdaq
FUTU,0001754581,Futu Holdings Ltd,Nasdaq
EWBC,0001069157,EAST WEST BANCORP INC,Nasdaq
MNSO,0001815846,MINISO Group Holding Ltd,NYSE
CHE,0000019584,CHEMED CORP,NYSE
ETSY,0001370637,ETSY INC,Nasdaq
RHI,0000315213,ROBERT HALF INC.,NYSE
MKTX,0001278021,MARKETAXESS HOLDINGS INC,Nasdaq
BPYPP,0001545772,Brookfield Property Partners L.P.,Nasdaq
AGCO,0000880266,AGCO CORP /DE,NYSE
CLF,0000764065,CLEVELAND-CLIFFS INC.,NYSE
LSXMA,0001560385,Liberty Media Corp,Nasdaq
USO,0001327068,"United States Oil Fund, LP",NYSE
MTN,0000812011,VAIL RESORTS INC,NYSE
BXP,0001037540,BOSTON PROPERTIES INC,NYSE
YMM,0001838413,Full Truck Alliance Co. Ltd.,NYSE
JNPR,0001043604,JUNIPER NETWORKS INC,NYSE
ALV,0001034670,AUTOLIV INC,NYSE
BJ,0001531152,"BJ's Wholesale Club Holdings, Inc.",NYSE
PCTY,0001591698,Paylocity Holding Corp,Nasdaq
AIZ,0001267238,"ASSURANT, INC.",NYSE
MEDP,0001668397,"Medpace Holdings, Inc.",Nasdaq
BRKR,0001109354,BRUKER CORP,Nasdaq
TIMB,0001826168,TIM S.A.,NYSE
PSO,0000938323,PEARSON PLC,NYSE
ATR,0000896622,"APTARGROUP, INC.",NYSE
SKX,0001065837,SKECHERS USA INC,NYSE
GGB,0001073404,GERDAU S.A.,NYSE
ALLY,0000040729,Ally Financial Inc.,NYSE
FBIN,0001519751,"Fortune Brands Innovations, Inc.",NYSE
MNDY,0001845338,monday.com Ltd.,Nasdaq
GRFS,0001438569,Grifols SA,Nasdaq
UNM,0000005513,Unum Group,NYSE
KNSL,0001669162,"Kinsale Capital Group, Inc.",NYSE
OMRNY,0000800954,OMRON CORP /FI,OTC
KNX,0001492691,Knight-Swift Transportation Holdings Inc.,NYSE
LSCC,0000855658,LATTICE SEMICONDUCTOR CORP,Nasdaq
BWA,0000908255,BORGWARNER INC,NYSE
PNW,0000764622,PINNACLE WEST CAPITAL CORP,NYSE
RRC,0000315852,RANGE RESOURCES CORP,NYSE
PCOR,0001611052,"PROCORE TECHNOLOGIES, INC.",NYSE
AAL,0000006201,American Airlines Group Inc.,Nasdaq
CW,0000026324,CURTISS WRIGHT CORP,NYSE
LNNGY,0001447629,Li Ning Co. Ltd.,OTC
OHI,0000888491,OMEGA HEALTHCARE INVESTORS INC,NYSE
CYBR,0001598110,CyberArk Software Ltd.,Nasdaq
OUKPY,0001436786,Outotec OYJ,OTC
GWRE,0001528396,"Guidewire Software, Inc.",NYSE
COLD,0001455863,AMERICOLD REALTY TRUST,NYSE
SSL,0000314590,SASOL LTD,NYSE
BIRK,0001977102,Birkenstock Holding plc,NYSE
ORI,0000074260,OLD REPUBLIC INTERNATIONAL CORP,NYSE
RL,0001037038,RALPH LAUREN CORP,NYSE
DLB,0001308547,"Dolby Laboratories, Inc.",NYSE
WWD,0000108312,"Woodward, Inc.",Nasdaq
EGP,0000049600,EASTGROUP PROPERTIES INC,NYSE
FCN,0000887936,"FTI CONSULTING, INC",NYSE
OLED,0001005284,UNIVERSAL DISPLAY CORP \PA\,Nasdaq
CNM,0001856525,"Core & Main, Inc.",NYSE
WCC,0000929008,WESCO INTERNATIONAL INC,NYSE
LEA,0000842162,LEAR CORP,NYSE
STN,0001131383,STANTEC INC,NYSE
SRPT,0000873303,"Sarepta Therapeutics, Inc.",Nasdaq
BDNNY,0001446457,Boliden AB,OTC
MUSA,0001573516,Murphy USA Inc.,NYSE
AFRM,0001820953,"Affirm Holdings, Inc.",Nasdaq
TOST,0001650164,"Toast, Inc.",NYSE
HESM,0001789832,Hess Midstream LP,NYSE
LNW,0000750004,"Light & Wonder, Inc.",Nasdaq
RRX,0000082811,REGAL REXNORD CORP,NYSE
SEIC,0000350894,SEI INVESTMENTS CO,Nasdaq
AR,0001433270,ANTERO RESOURCES Corp,NYSE
X,0001163302,UNITED STATES STEEL CORP,NYSE
BERY,0001378992,"BERRY GLOBAL GROUP, INC.",NYSE
NOV,0001021860,NOV Inc.,NYSE
ESTC,0001707753,Elastic N.V.,NYSE
TX,0001342874,Ternium S.A.,NYSE
JAZZ,0001232524,Jazz Pharmaceuticals plc,Nasdaq
FRT,0000034903,FEDERAL REALTY INVESTMENT TRUST,NYSE
BZ,0001842827,Kanzhun Ltd,Nasdaq
